injury_notes,injury_body_part,sport,injury_status,player_id,rotoworld_id,search_full_name,years_exp,fantasy_positions,search_rank,number,practice_participation,team,last_name,weight,birth_state,status,pandascore_id,depth_chart_order,position,stats_id,rotowire_id,first_name,college,high_school,search_last_name,gsis_id,sportradar_id,birth_city,fantasy_data_id,swish_id,birth_date,news_updated,metadata,search_first_name,hashtag,active,depth_chart_position,espn_id,yahoo_id,birth_country,full_name,practice_description,age,height,injury_start_date
,,nfl,,4227,12433,harrisonbutker,5,['K'],147,7,,KC,Butker,196,,Active,,1,K,748560,11783,Harrison,Georgia Tech,Westminster (GA),butker,00-0033303,4ceb866c-8eaf-49b5-9043-56228e43a2e5,,19073,748560,1995-07-14,1641940240463,,harrison,#harrisonbutker-NFL-KC-7,True,PK,3055899,30346,,Harrison Butker,,26,76,
,,nfl,,6041,,breckynhager,0,['LB'],9999999,0,,,Hager,260,,Inactive,,,OLB,,,Breckyn,Texas,,hager,,,,20781,,,,,breckyn,#breckynhager-NFL-FA-0,False,,,,,Breckyn Hager,,,"6'2""",
,,nfl,,6393,,elkanahdillon,0,['TE'],9999999,85,,,Dillon,256,,Inactive,,,TE,,,Elkanah,Oregon,,dillon,,,,21401,,,,{'override_active': 'false'},elkanah,#elkanahdillon-NFL-FA-85,False,,3139590,,,Elkanah Dillon,,,,
,,nfl,,1776,,jeremiahwarren,8,['OL'],9999999,60,,,Warren,325,,Inactive,,,C,,,Jeremiah,South Florida,Bay (FL),warren,,f1dabfaf-ff04-4616-a55b-7f333078cea1,,15865,,1987-09-20,,,jeremiah,#jeremiahwarren-NFL-FA-60,False,,15463,,,Jeremiah Warren,,32,"6'3""",
,,nfl,,7680,,ifeatumelifonwu,1,['DB'],9999999,26,,DET,Melifonwu,210,,Active,,2,CB,,15261,Ifeatu,Syracuse,Grafton (MA),melifonwu,,8c348caf-34d8-44a8-a781-fee8064ae258,,,1060686,1999-05-02,1639928760400,,ifeatu,#ifeatumelifonwu-NFL-DET-26,True,LCB,,,,Ifeatu Melifonwu,,23,75,
,,nfl,,2280,,kierosmall,1,['RB'],9999999,37,,,Small,244,,Inactive,,,FB,604744,,Kiero,Arkansas,,small,,44a87172-9ac1-434a-9f63-f31c654f8aae,,16696,,1989-05-01,,,kiero,#kierosmall-NFL-FA-37,False,,16939,27755,,Kiero Small,,28,"5'8""",
,,nfl,,5098,,siranneal,4,['DB'],9999999,33,,BUF,Neal,206,,Active,,2,CB,750324,12817,Siran,Jacksonville State,Eufaula (AL),neal,00-0034391,82100457-f4ee-4f24-8ca2-584bfdc85749,,19963,750324,1994-08-04,1645632911934,,siran,#siranneal-NFL-BUF-33,True,NB,3057524,31124,,Siran Neal,,27,72,
,,nfl,,8818,,obinnaeze,0,,9999999,65,,DET,Eze,321,,Active,,,T,,,Obinna,TCU,Davidson Academy (TN),eze,,b2b68e60-d322-11ec-8b77-45b1765fd110,,,1064988,,,,obinna,#obinnaeze-NFL-DET-65,True,,,,,Obinna Eze,,,78,
,,nfl,Questionable,7677,,divinedeablo,1,"['LB', 'DB']",468,5,,LV,Deablo,226,,Active,,2,LB,,15472,Divine,Virginia Tech,Mount Tabor (NC),deablo,,f50ae8f1-aebd-4e3d-bbf9-f92921044e72,,,913064,1998-08-17,1642289731366,,divine,#divinedeablo-NFL-LV-5,True,LILB,,,,Divine Deablo,,23,75,
,,nfl,,4993,13104,mikegesicki,4,['TE'],102,88,,MIA,Gesicki,247,,Active,,1,TE,836152,12764,Mike,Penn State,Southern Regional (NJ),gesicki,00-0034829,1012cbe0-7eba-4169-bfca-183a0204e1a7,,19853,836152,1995-10-03,1647293115357,,mike,#mikegesicki-NFL-MIA-88,True,LTE,3116164,31012,,Mike Gesicki,,26,78,
,,nfl,,850,,bryanbraman,9,"['LB', 'DL']",9999999,50,,,Braman,241,,Inactive,,,LB,286595,7780,Bryan,West Texas A&M,Spokane Shadle Park (WA),braman,,d961c830-01d2-46d6-9b69-3b8357841204,,12935,,1987-05-04,1513125301262,,bryan,#bryanbraman-NFL-FA-50,False,,14524,25519,,Bryan Braman,,33,"6'5""",
,,nfl,,6206,,codybrown,3,['DB'],9999999,0,,,Brown,208,,Inactive,,,SS,,13940,Cody,Arkansas State,Bellville (Texas),brown, 00-0034919,011b1396-4a13-4bdf-a48d-978688a9eb35,,21103,,1994-03-04,1573596355589,,cody,#codybrown-NFL-FA-0,True,,2161946,31829,,Cody Brown,,27,74,
,,nfl,,8745,,lancemccutcheon,0,['WR'],9999999,82,,LAR,McCutcheon,202,,Active,,,WR,,16406,Lance,Montana State,Bozeman (MT),mccutcheon,,fb2a4c20-d207-11ec-ab20-b37737d70cc4,,,1056392,,1653003016974,,lance,#lancemccutcheon-NFL-LAR-82,True,,,,,Lance McCutcheon,,,75,
,,nfl,,1274,,gerellrobinson,2,['TE'],9999999,89,,,Robinson,222,,Inactive,,,TE,460971,,Gerell,Arizona State,,robinson,,b97e3780-7091-4ee8-b939-edbb994018bd,,14716,,1989-10-13,,,gerell,#gerellrobinson-NFL-FA-89,False,,15214,25984,,Gerell Robinson,,28,"6'3""",
,,nfl,,5407,,ervinphilips,4,['RB'],9999999,89,,,Philips,181,,Active,,,RB,836230,13027,Ervin,Syracuse,West Haven,philips,00-0034618,9e0a37e5-9814-4b43-a79d-0a51c97ec5c3,,20504,,1995-01-18,,,ervin,#ervinphilips-NFL-FA-89,True,,,31275,,Ervin Philips,,26,71,
,,nfl,,7159,,reidsinnett,2,['QB'],9999999,13,,PHI,Sinnett,225,,Active,,3,QB,,14846,Reid,San Diego,Johnston (IA),sinnett,,7debccec-8ec2-443a-b4a7-a52f14464883,,22160,887367,1997-02-05,1638722443385,,reid,#reidsinnett-NFL-PHI-13,True,QB,3926936,33279,,Reid Sinnett,,25,76,
,,nfl,,3166,11302,mylesjack,6,['LB'],303,51,,PIT,Jack,255,,Active,,1,LB,,11064,Myles,UCLA,Bellevue (WA),jack,00-0032968,66e776e7-f354-4939-835b-a23dc889c6ae,,17925,744683,1995-09-03,1647486939124,,myles,#mylesjack-NFL-PIT-51,True,RILB,3047566,29270,,Myles Jack,,26,73,
,,nfl,,1977,,joshwalker,8,['OL'],9999999,73,,,Walker,330,,Inactive,,,G,,10088,Josh,Middle Tennessee,Rhea County (TN),walker,00-0030652,89398fe2-d54f-4672-9324-3012c06ce2a6,,16241,,1991-06-02,1544826627744,,josh,#joshwalker-NFL-FA-73,False,,17095,27917,,Josh Walker,,30,77,
,,nfl,,4623,,timcook,5,['RB'],9999999,41,,,Cook,242,,Active,,,RB,884978,12116,Tim,Oregon State,White Hall (AR),cook,00-0033683,5dac4c6d-332a-48fb-b4ab-f90240800351,,19516,,1994-04-19,1516723201203,,tim,#timcook-NFL-FA-41,True,,3930272,30398,,Tim Cook,,27,72,
,,nfl,,124,4891,joshsitton,14,['OL'],9999999,0,,,Sitton,320,,Injured Reserve,,,G,,6323,Josh,Central Florida,Pensacola Catholic (FL),sitton,00-0026275,9c2bf2fc-d6cb-479d-8ece-f2ab4d1cda91,,3339,,1986-06-16,1554399602962,,josh,#joshsitton-NFL-FA-0,False,,11382,8925,,Josh Sitton,,35,75,
,,nfl,Questionable,5822,,ajjohnson,4,['LB'],9999999,45,,DEN,Johnson,255,,Inactive,,,LB,,13391,A.J.,Tennessee,Gainesville (GA),johnson, 00-0034887,e9b50746-32c9-478c-a8cc-3f037e762ecc,,20715,598674,1991-12-24,1634684733755,{'injury_override_regular_2020_5': 'COV'},aj,#ajjohnson-NFL-DEN-45,True,,2577712,31792,,A.J. Johnson,,30,74,
,,nfl,,639,5910,kamchancellor,10,['DB'],9999999,31,,,Chancellor,225,,Inactive,,,SS,333474,6651,Kam,Virginia Tech,Maury (VA),chancellor,00-0027733,1f49b95a-97cb-426e-8bd0-aeeb4b5b0ad1,,11598,,1988-04-03,1557434406200,,kam,#kamchancellor-NFL-FA-31,False,,13336,24109,,Kam Chancellor,,32,"6'3""",
,,nfl,,2144,,justinperillo,6,['TE'],9999999,80,,,Perillo,250,,Inactive,,,TE,500107,10007,Justin,Maine,The Tatnall School (DE),perillo,,22dc9bf1-bf01-4b65-9792-15c0cae4d25e,,16487,,1991-01-05,,,justin,#justinperillo-NFL-FA-80,False,,17231,28086,,Justin Perillo,,29,"6'3""",
,,nfl,,6894,,mitchellwilcox,2,['TE'],9999999,84,,CIN,Wilcox,247,,Active,,3,TE,,14634,Mitchell,South Florida,Tarpon Springs (FL),wilcox,,b2d98b60-b4b3-4610-81d2-2154c723fdbb,,21800,885394,1996-11-07,1649442623609,,mitchell,#mitchellwilcox-NFL-CIN-84,True,TE,3923392,33171,,Mitchell Wilcox,,25,76,
,,nfl,,6236,,travonmcmillian,3,['RB'],9999999,0,,,McMillian,210,,Active,,,RB,836944,13832,Travon,Colorado,C.D. Hylton,mcmillian, 00-0035212,211e459d-99a9-4ae6-bbc9-ec2183046d6e,,21166,,1996-02-05,,,travon,#travonmcmillian-NFL-FA-0,True,,3124074,32170,,Travon McMillian,,25,72,
,,nfl,,6611,,andrewdowell,3,['LB'],9999999,50,,NO,Dowell,225,,Active,,,LB,,14067,Andrew,Michigan State,St. Edward (OH),dowell, 00-0035412,8ad3600e-08b4-4390-8ce0-70065776b781,,21445,884247,1996-11-16,1638440460450,,andrew,#andrewdowell-NFL-NO-50,True,,3929818,32208,,Andrew Dowell,,25,73,
,,nfl,,4064,12223,camrobinson,5,"['OT', 'OL']",9999999,74,,JAX,Robinson,320,,Active,,1,OL,,11815,Cam,Alabama,West Monroe (LA),robinson,00-0033889,a7f7153a-c574-4f57-a8cb-760aba8eb629,,18910,824540,1995-10-09,1651076423924,,cam,#camrobinson-NFL-JAX-74,True,LT,3115313,30147,,Cam Robinson,,26,78,
,,nfl,,5612,,anthonymahoungou,4,['WR'],9999999,6,,,Mahoungou,210,,Active,,,WR,867014,13281,Anthony,Purdue,,mahoungou,,d01e73a9-481f-4e37-823c-0b074fa7b207,,20539,,1994-02-12,,,anthony,#anthonymahoungou-NFL-FA-6,True,,3892746,31574,,Anthony Mahoungou,,27,75,
,,nfl,,7113,,alexhighsmith,2,"['LB', 'DL']",370,56,,PIT,Highsmith,242,,Active,,1,LB,,14724,Alex,Charlotte,Eugene Ashley (NC),highsmith,,3f4025d1-5782-43e4-9f42-8eee2da66a95,,21897,912179,1997-08-07,1641392107463,{'injury_override_regular_2020_5': 'Active'},alex,#alexhighsmith-NFL-PIT-56,True,ROLB,4037333,32772,,Alex Highsmith,,24,76,
,,nfl,,4332,,garrettsickels,5,"['LB', 'DL']",9999999,0,,,Sickels,260,,Inactive,,,DE,,11940,Garrett,Penn State,Red Bank Regional (NJ),sickels,00-0033270,edb39e18-4683-4774-ac05-af4019fe2aba,,19188,,1994-09-24,1564701962533,,garrett,#garrettsickels-NFL-FA-0,False,,3057998,30535,,Garrett Sickels,,27,76,
,,nfl,,7662,,richiegrant,1,['DB'],9999999,27,,ATL,Grant,200,,Active,,2,DB,,15452,Richie,UCF,Choctawhatchee (FL),grant,,3beaed67-ca01-4603-be1f-78abfb6037b5,,,944021,1997-11-09,1641076504825,,richie,#richiegrant-NFL-ATL-27,True,NB,,,,Richie Grant,,24,72,
,,nfl,,4695,,kevinmaurice,5,['DL'],9999999,75,,,Maurice,300,,Active,,,DT,,12249,Kevin,Nebraska,Freedom (FL),maurice,,0102868a-bc03-4a76-b37e-698bb857d303,,19598,,1993-06-07,,,kevin,#kevinmaurice-NFL-FA-75,True,,3040491,30834,,Kevin Maurice,,28,75,
,,nfl,,7729,,dezfitzpatrick,1,['WR'],9999999,10,,TEN,Fitzpatrick,208,,Active,,2,WR,,15466,Dez,Louisville,Mott (MI),fitzpatrick,,e1d69406-4bcf-46d3-b35f-5ef170e5258b,,,923834,1997-12-17,1653624042119,,dez,#dezfitzpatrick-NFL-TEN-10,True,RWR,,,,Dez Fitzpatrick,,24,74,
,,nfl,,8150,,kyrenwilliams,0,['RB'],189,23,,LAR,Williams,195,,Active,,,RB,,15807,Kyren,Notre Dame,St. John Vianney (MO),williams,,19d44771-8f1d-4127-9b7d-230da137f15d,,,1167361,2000-08-26,1651345818107,{'source_id': 'daef5e8e-cc20-410f-ba89-be23d07f1e5a'},kyren,#kyrenwilliams-NFL-LAR-23,True,,,,,Kyren Williams,,21,69,
,,nfl,,7784,,bradybreeze,1,['DB'],9999999,15,,DET,Breeze,200,,Active,,,DB,,15599,Brady,Oregon,Central Catholic (OR),breeze,,195083b0-4c73-44a3-a33d-4839b6196e27,,,910453,1997-10-09,1634681733362,,brady,#bradybreeze-NFL-DET-15,True,,,,,Brady Breeze,,24,72,
,,nfl,,4521,,evanpanfil,5,['DL'],9999999,0,,,Panfil,270,,Inactive,,,DE,,12242,Evan,Purdue,Lincoln Way Central (IL),panfil,,fdf35da4-edb3-4e22-8154-7bb077f0037a,,19397,,1995-03-31,,,evan,#evanpanfil-NFL-FA-0,True,,3052462,30706,,Evan Panfil,,26,77,
,,nfl,,2017,9441,phillipgaines,8,['DB'],801,0,,,Gaines,193,,Active,,,CB,504442,9710,Phillip,Rice,Judson (MA),gaines,00-0031015,5f173aec-86fc-40b5-b0ae-805b46476022,,16297,,1991-04-04,1633379109382,,phillip,#phillipgaines-NFL-FA-0,True,,16750,27615,,Phillip Gaines,,30,72,
,,nfl,,654,561,ladainiantomlinson,11,['RB'],9999999,21,,,Tomlinson,215,,Inactive,,,RB,,,LaDainian,Texas Christian,,tomlinson,,,,11708,,1979-06-23,,,ladainian,#ladainiantomlinson-NFL-FA-21,False,,,,,LaDainian Tomlinson,,39,"5'10""",
,,nfl,,2971,,anthonyezeakunne,0,['TE'],9999999,89,,,Ezeakunne,240,,Inactive,,,TE,888078,,Anthony,Chapman,,ezeakunne,,,,17466,,,,,anthony,#anthonyezeakunne-NFL-FA-89,False,,,29202,,Anthony Ezeakunne,,,"6'4""",
,,nfl,,7426,,sethdawkins,2,['WR'],9999999,13,,,Dawkins,218,,Inactive,,,WR,,15018,Seth,Louisville,Franklin Heights (OH),dawkins,,db28848e-17d9-4855-a8c0-b66765f3d041,,22406,,1998-08-16,1599186654818,,seth,#sethdawkins-NFL-FA-13,True,,4035996,33282,,Seth Dawkins,,23,75,
,,nfl,,7884,,carlokemp,1,"['LB', 'DL']",9999999,0,,,Kemp,81,,Active,,,LB,,15524,Carlo,Michigan,Fairview (CO),kemp,,9df198fe-d03e-4f0a-845b-1fdbef8b5ed4,,,910973,1998-01-01,,,carlo,#carlokemp-NFL-FA-0,True,,,,,Carlo Kemp,,24,75,
,,nfl,,1734,,rodsweeting,2,['DB'],9999999,38,,,Sweeting,189,,Inactive,,,CB,,,Rod,Georgia Tech,,sweeting,,e16ab664-6b3a-42ef-8956-ec61a9cb137c,,15685,,1990-09-28,,,rod,#rodsweeting-NFL-FA-38,False,,16164,26958,,Rod Sweeting,,26,"5'11""",
,,nfl,,1117,,mikeharris,4,['DB'],9999999,20,,,Harris,188,,Inactive,,,CB,,,Mike,Florida State,,harris,,235e3d67-b8ba-4893-8e69-ab6daa34f483,,14030,,1989-01-15,,,mike,#mikeharris-NFL-FA-20,False,,15106,,,Mike Harris,,28,"5'10""",
,,nfl,,8130,,treymcbride,0,['TE'],168,85,,ARI,McBride,249,,Active,,,TE,,15902,Trey,Colorado State,Fort Morgan (CO),mcbride,,734d54cc-c869-4e2f-a60f-c59c493f5110,,,1108161,1999-11-22,1652844351799,{'source_id': 'c778bab3-d882-40a2-8cbc-230d0d92442e'},trey,#treymcbride-NFL-ARI-85,True,,,,,Trey McBride,,22,75,
,,nfl,,8620,,segunolubi,0,['LB'],9999999,49,,SF,Olubi,220,,Active,,,LB,,16395,Segun,San Diego State,Centennial (CA),olubi,,77586110-ca83-11ec-97ae-e1573849d1a6,,,1064567,1999-11-01,,,segun,#segunolubi-NFL-SF-49,True,,,,,Segun Olubi,,22,74,
,,nfl,,1621,,nickbecton,7,['OL'],9999999,61,,,Becton,323,,Injured Reserve,,,T,,9174,Nick,Virginia Tech,New Hanover (NC),becton,00-0030313,d4c3b274-7bef-44de-baa5-c8709b1c78d2,,15307,,1990-02-11,1536203706895,,nick,#nickbecton-NFL-FA-61,False,,16047,26918,,Nick Becton,,30,"6'6""",
,,nfl,,8203,,jeremiahhall,0,['TE'],9999999,27,,NYG,Hall,248,,Active,,,TE,,16037,Jeremiah,Oklahoma,Zebulon B. Vance (NC),hall,,d4728400-d264-11ec-b16e-cf7159baf83d,,,976225,,1652729742763,{'source_id': '15147966-0674-48f2-8a71-28320ecd1709'},jeremiah,#jeremiahhall-NFL-NYG-27,True,,,,,Jeremiah Hall,,,74,
,,nfl,,4921,,joefortunato,5,['LS'],9999999,0,,,Fortunato,240,,Active,,,LS,,11971,Joe,Delaware,Mainland Regional (NJ),fortunato,,5045eaf0-9ca5-446b-b420-ba5a12d1c902,,18887,,1994-04-07,,,joe,#joefortunato-NFL-FA-0,True,,,30104,,Joe Fortunato,,27,77,
,,nfl,,1419,8533,brianschwenke,9,['OL'],9999999,63,,,Schwenke,318,,Inactive,,,C,,8634,Brian,California,Oceanside (CA),schwenke,00-0030486,a6025030-596c-4829-9138-8281df21d841,,14979,,1991-03-22,1564068041076,,brian,#brianschwenke-NFL-FA-63,False,,15978,26730,,Brian Schwenke,,30,75,
,,nfl,,1829,,michaelola,8,['OL'],9999999,70,,,Ola,312,,Active,,,T,,9244,Michael,Hampton,Riverdale (GA),ola,00-0030621,f93fd6fd-e301-45c9-825a-4eb3129a7e23,,16025,,1988-04-19,1577572211221,,michael,#michaelola-NFL-FA-70,True,,16680,27510,,Michael Ola,,33,77,
,,nfl,,5403,,peterpujals,4,['QB'],9999999,6,,,Pujals,215,,Active,,,QB,750176,13151,Peter,Holy Cross,Loyola Academy,pujals,00-0034219,2b136f32-c023-427c-a663-29b921e5ce90,,20453,,1995-01-23,,,peter,#peterpujals-NFL-FA-6,True,,3048030,31239,,Peter Pujals,,26,74,
,,nfl,,7535,,hunterlong,1,['TE'],9999999,84,,MIA,Long,253,,Active,,,TE,,15246,Hunter,Boston College,Deerfield Academy (MA),long,,ebc576d0-a98b-4f82-aaf9-901a3911487d,,,1060550,1998-08-19,1639790703229,{'source_id': '5ce059af-649d-477b-9056-1fffebaf5a61'},hunter,#hunterlong-NFL-MIA-84,True,,,,,Hunter Long,,23,77,
,,nfl,,8429,,levilewis,0,['QB'],9999999,15,,,Lewis,192,,Active,,,QB,,16402,Levi,Louisiana,Scotlandville Magnet (LA),lewis,,23377490-cd99-11ec-b94f-57e6927758e6,,,1050831,1998-05-09,1653079808390,{'source_id': '89f9fb9e-c6f2-40e5-8274-e10d043011cb'},levi,#levilewis-NFL-FA-15,True,,,,,Levi Lewis,,24,69,
,,nfl,,1367,8516,loganryan,9,['DB'],305,26,,TB,Ryan,195,,Active,,2,DB,,8640,Logan,Rutgers,Eastern (NJ),ryan,00-0030411,e829aa7e-04a7-425a-9717-c334ca9febe9,,14888,511881,1991-02-09,1647621622872,,logan,#loganryan-NFL-TB-26,True,NB,15861,26706,,Logan Ryan,,31,71,
,,nfl,,4183,12220,nathanpeterman,5,['QB'],9999999,14,,CHI,Peterman,225,,Active,,3,QB,650974,11840,Nathan,Pittsburgh,Bartram Trail (FL),peterman,00-0033958,4e4ba1f9-35c6-4e41-85f5-d8f12d32f459,,19029,650974,1994-05-04,1652297461092,,nathan,#nathanpeterman-NFL-CHI-14,True,QB,2972236,30284,,Nathan Peterman,,28,74,
,,nfl,,4811,,austincalitro,5,['LB'],9999999,48,,CIN,Calitro,240,,Active,,,LB,697868,12232,Austin,Villanova,Danbury (FL),calitro,00-0033452,b2d80e3c-1485-488d-8033-52443c63909b,,19293,697868,1994-01-10,1640642450912,{'injury_override_regular_2020_5': 'COV'},austin,#austincalitro-NFL-CIN-48,True,,2982304,30568,,Austin Calitro,,28,72,
,,nfl,,2925,,dariusdavis,,['WR'],9999999,0,,,Davis,,,Inactive,,,WR,471406,,Darius,,,davis,,9c103bb4-eb3b-440a-bfa2-dc11076b0528,,17394,,,,,darius,#dariusdavis-NFL-FA-0,False,,,,,Darius Davis,,,,
,,nfl,,5939,,terrillhanks,3,['LB'],9999999,57,,,Hanks,241,,Active,,,OLB,,13792,Terrill,New Mexico State,Immaculate LaSalle,hanks, 00-0035338,fcba2ad8-5b56-4d42-8250-937e58a6e6e4,,20786,,1995-12-07,1587943856589,,terrill,#terrillhanks-NFL-FA-57,True,,3922125,32434,,Terrill Hanks,,26,74,
,,nfl,,1720,9145,khiryrobinson,7,['RB'],9999999,33,,,Robinson,220,,Inactive,,,RB,734347,9059,Khiry,West Texas A&M,Belton,robinson,,5f512278-4956-476d-b5ca-73ecd58d79c1,,15645,,1989-12-28,,,khiry,#khiryrobinson-NFL-FA-33,False,,16530,27378,,Khiry Robinson,,30,"6'0""",
,,nfl,,4853,12338,jerodevans,5,['QB'],9999999,0,,,Evans,238,,Active,,,QB,792967,11713,Jerod,Virginia Tech,Mansfield,evans,,3e18b688-68ba-41c1-94ac-7dfab19e083e,,19550,,1994-01-16,1513719301197,,jerod,#jerodevans-NFL-FA-0,True,,,30709,,Jerod Evans,,27,75,
,,nfl,,6428,,taylorcornelius,0,['QB'],9999999,0,,,Cornelius,,,Inactive,,,QB,,,Taylor,,,cornelius,,,,21462,,,,{'override_active': 'false'},taylor,#taylorcornelius-NFL-FA-0,False,,3122424,,,Taylor Cornelius,,,,
,,nfl,,8794,,roderickperry,0,['DL'],9999999,64,,CLE,Perry,304,,Active,,,DT,,16531,Roderick,Illinois,Cary (NC),perry,,8632df10-d309-11ec-8b77-45b1765fd110,,,951988,1997-12-03,,,roderick,#roderickperry-NFL-CLE-64,True,,,,,Roderick Perry,,24,73,
,,nfl,Questionable,6424,,mattkaskey,3,"['OT', 'OL']",9999999,0,,,Kaskey,325,,Active,,,OT,,14051,Matt,Dartmouth,New Trier (IL),kaskey, 00-0035613,943a818d-074a-4243-9d54-f91ada96923b,,21407,880705,1997-03-17,1640140830999,,matt,#mattkaskey-NFL-FA-0,True,,3912487,32175,,Matt Kaskey,,24,79,
,,nfl,,5437,,coreygriffin,4,['DB'],9999999,0,,,Griffin,199,,Active,,,S,,13032,Corey,Georgia Tech,Sandy Creek,griffin,,b5bf2a1b-6a13-43ff-8cae-ed9793dc9437,,20367,,1995-01-08,1533493508546,,corey,#coreygriffin-NFL-FA-0,True,,3055905,,,Corey Griffin,,27,74,
,,nfl,COV,4579,,joshbanderas,0,['LB'],9999999,47,,DEN,Banderas,239,,Active,,3,OLB,,,Josh,Nebraska,,banderas,,,,19466,,1995-02-22,,"{'rookie_year': '2017', 'injury_override_regular_2020_5': 'COV'}",josh,#joshbanderas-NFL-DEN-47,False,SLB,3040468,30813,,Josh Banderas,,22,"6'3""",
,,nfl,,2934,,jonathonrumph,0,['WR'],9999999,83,,,Rumph,215,,Inactive,,,WR,727724,,Jonathon,Georgia,,rumph,,c0fd3cea-edb6-480c-8e0f-f6933925d15e,,17403,,1991-10-24,,,jonathon,#jonathonrumph-NFL-FA-83,False,,,29140,,Jonathon Rumph,,25,"6'5""",
,,nfl,,3574,,johnlunsford,0,['K'],9999999,0,,,Lunsford,205,,Inactive,,,K,699149,11121,John,Liberty,,lunsford,,d211d5e4-2e63-493a-b5b7-cd26235934f7,,18350,,1993-11-14,,,john,#johnlunsford-NFL-FA-0,False,,2968266,29769,,John Lunsford,,24,"6'1""",
,,nfl,,952,,sionefua,4,['DL'],9999999,91,,,Fua,310,,Inactive,,,NT,,,Sione,Stanford,,fua,,25a3d25d-81f5-49d5-8c11-a976a64319dd,,13314,,1988-06-15,,,sione,#sionefua-NFL-FA-91,False,,14003,24884,,Sione Fua,,29,"6'1""",
,,nfl,,1819,10102,orleansdarkwa,6,['RB'],9999999,26,,,Darkwa,215,,Inactive,,,RB,546645,9551,Orleans,Tulane,The Ensworth School (TN),darkwa,,6fa02dfe-225c-4d0f-9d09-6a6ec31637a4,,16008,,1992-02-28,1563858342638,,orleans,#orleansdarkwa-NFL-FA-26,False,,17331,28169,,Orleans Darkwa,,28,"6'0""",
,,nfl,,3038,,chrisreed,7,"['OL', 'OG']",9999999,62,,MIN,Reed,314,,Active,,2,G,,10758,Chris,Minnesota State-Mankato,Central (NE),reed,00-0031734,e98ed960-2119-4811-b863-d086ef4e1ddf,,17743,870440,1992-07-22,1648840820615,,chris,#chrisreed-NFL-MIN-62,True,LG,3163375,28850,,Chris Reed,,29,75,
,,nfl,,2803,,bradleymarquez,7,['WR'],9999999,12,,,Marquez,205,,Inactive,,,WR,605328,10689,Bradley,Texas Tech,Odessa (TX),marquez,00-0031818,fc75f3fc-9347-4f7c-a521-e67f3888eda5,,17271,,1992-12-14,1536709203653,,bradley,#bradleymarquez-NFL-FA-12,False,,2577645,29001,,Bradley Marquez,,29,71,
,,nfl,,2401,,xaviercooper,5,['DL'],9999999,75,,,Cooper,300,,Inactive,,,DT,590668,10327,Xavier,Washington State,Wilson (WA),cooper,00-0032061,d0778d5a-f5af-47a4-9b06-adcbf5b3368f,,16857,,1991-11-30,1535737257558,,xavier,#xaviercooper-NFL-FA-75,False,,2578408,28484,,Xavier Cooper,,28,"6'4""",
,,nfl,,8810,,amonsimon,0,,9999999,61,,DAL,Simon,275,,Active,,,T,,,Amon,Texas A&M-Commerce,Atascocita (TX),simon,,c0ba7210-d30e-11ec-8b77-45b1765fd110,,,109481,,,,amon,#amonsimon-NFL-DAL-61,True,,,,,Amon Simon,,,77,
,,nfl,,7444,,kobesmith,2,['DL'],9999999,71,,,Smith,300,,Active,,,DT,,15162,Kobe,South Carolina,Archer (GA),smith,,fa1bd78e-99e4-4745-9896-cfea01392038,,22423,910412,1998-06-23,1652720440831,{'injury_override_regular_2020_5': 'Active'},kobe,#kobesmith-NFL-FA-71,True,,4038840,33346,,Kobe Smith,,23,74,
,,nfl,,532,5890,shawnlauvao,12,['OL'],9999999,77,,,Lauvao,308,,Inactive,,,G,,6558,Shawn,Arizona State,Farrington (HI),lauvao,00-0027694,6a1b2504-153c-441d-ba17-f78457d58b9c,,11046,,1987-10-26,1541458221562,,shawn,#shawnlauvao-NFL-FA-77,False,,13283,24067,,Shawn Lauvao,,34,75,
,,nfl,,7976,,olaijahgriffin,1,['DB'],9999999,37,,BUF,Griffin,175,,Active,,3,CB,,15629,Olaijah,USC,Mission Viejo (CA),griffin,,5fbc8b9b-db04-46f7-8974-35a73e29d725,,,1127103,1999-03-10,,,olaijah,#olaijahgriffin-NFL-BUF-37,True,NB,,,,Olaijah Griffin,,23,72,
,,nfl,,1726,,erickettani,2,['RB'],9999999,43,,,Kettani,235,,Inactive,,,FB,,,Eric,Navy,,kettani,,18b16e33-544b-4952-8843-1bcd3dcb1838,,15661,,1987-03-26,,,eric,#erickettani-NFL-FA-43,False,,13062,25303,,Eric Kettani,,30,"5'11""",
,,nfl,,6024,,fredjohnson,3,"['OT', 'OL']",9999999,74,,TB,Johnson,326,,Active,,2,T,,13688,Fred,Florida,Royal Palm Beach (FL),johnson, 00-0034951,95cd7ce9-e92a-40d9-997f-c7b16d0efd83,,20831,879041,1997-06-05,1648227628023,,fred,#fredjohnson-NFL-TB-74,True,LT,3915106,32169,,Fred Johnson,,24,79,
,,nfl,Questionable,7707,,trebrown,1,['DB'],9999999,22,,SEA,Brown,185,,Active,,1,CB,,15477,Tre,Oklahoma,Union (OK),brown,,0589b224-bfc7-47a5-b89d-ff58ef2dcf21,,,1062002,1997-09-24,1638124558211,,tre,#trebrown-NFL-SEA-22,True,LCB,,,,Tre Brown,,24,70,
